"features" "activities" "subjects" "mean"
"FourierTransformedBodyAccJerk-std-Z" "STANDING" 26 -0.970882143852041
"FourierTransformedBodyAccJerk-std-Z" "STANDING" 27 -0.999832236282051
"FourierTransformedBodyAccJerk-std-Z" "LAYING" 27 -0.964882392281879
"FourierTransformedBodyAccJerk-std-Z" "LAYING" 28 -0.972670931256545
"FourierTransformedBodyAccJerk-std-Z" "LAYING" 29 -0.961739760639535
"FourierTransformedBodyAccJerk-std-Z" "LAYING" 30 -0.971574607154047
"FourierTransformedBodyAccJerk-meanFreq-X" "WALKING" 1 -0.502127388067435
"FourierTransformedBodyAccJerk-meanFreq-X" "WALKING" 3 -0.812273278709677
"FourierTransformedBodyAccJerk-meanFreq-X" "WALKING" 5 -0.754664265596027
"FourierTransformedBodyAccJerk-meanFreq-X" "WALKING" 6 -0.812100683983051
"FourierTransformedBodyAccJerk-meanFreq-X" "WALKING_UPSTAIRS" 6 -0.518254801348315
"FourierTransformedBodyAccJerk-meanFreq-X" "WALKING_UPSTAIRS" 7 -0.769271268246753
"FourierTransformedBodyAccJerk-meanFreq-X" "WALKING_UPSTAIRS" 8 -0.66111735775089
"FourierTransformedBodyAccJerk-meanFreq-X" "WALKING_UPSTAIRS" 11 -0.682244159888291
"FourierTransformedBodyAccJerk-meanFreq-X" "WALKING_UPSTAIRS" 14 -0.968721574177215
"FourierTransformedBodyAccJerk-meanFreq-X" "WALKING_DOWNSTAIRS" 14 -0.219141470381557
"FourierTransformedBodyAccJerk-meanFreq-X" "WALKING_DOWNSTAIRS" 15 -0.704120409829866
"FourierTransformedBodyAccJerk-meanFreq-X" "WALKING_DOWNSTAIRS" 16 -0.848019218032787
"FourierTransformedBodyAccJerk-meanFreq-X" "WALKING_DOWNSTAIRS" 17 -0.986569039583333
"FourierTransformedBodyAccJerk-meanFreq-X" "SITTING" 17 -0.7932649488125
"FourierTransformedBodyAccJerk-meanFreq-X" "SITTING" 19 -0.745146311163889
"FourierTransformedBodyAccJerk-meanFreq-X" "SITTING" 21 -0.841877192818627
"FourierTransformedBodyAccJerk-meanFreq-X" "SITTING" 22 -0.874004558737374
"FourierTransformedBodyAccJerk-meanFreq-X" "STANDING" 22 -0.764203297398374
"FourierTransformedBodyAccJerk-meanFreq-X" "STANDING" 23 -0.644203216200269
"FourierTransformedBodyAccJerk-meanFreq-X" "STANDING" 25 -0.73633791963154
"FourierTransformedBodyAccJerk-meanFreq-X" "STANDING" 26 -0.852949960459184
"FourierTransformedBodyAccJerk-meanFreq-X" "STANDING" 27 -0.984732126923077
"FourierTransformedBodyAccJerk-meanFreq-X" "LAYING" 27 -0.820125383758389
"FourierTransformedBodyAccJerk-meanFreq-X" "LAYING" 28 -0.802206295890052
"FourierTransformedBodyAccJerk-meanFreq-X" "LAYING" 29 -0.599338210374709
"FourierTransformedBodyAccJerk-meanFreq-X" "LAYING" 30 -0.570565171767232
"FourierTransformedBodyAccJerk-meanFreq-Y" "WALKING" 1 -0.754850427867435
"FourierTransformedBodyAccJerk-meanFreq-Y" "WALKING" 3 -0.838423844662757
"FourierTransformedBodyAccJerk-meanFreq-Y" "WALKING" 5 -0.77959282486755
"FourierTransformedBodyAccJerk-meanFreq-Y" "WALKING" 6 -0.853473398516949
"FourierTransformedBodyAccJerk-meanFreq-Y" "WALKING_UPSTAIRS" 6 -0.639745730449438
"FourierTransformedBodyAccJerk-meanFreq-Y" "WALKING_UPSTAIRS" 7 -0.762868076558442
"FourierTransformedBodyAccJerk-meanFreq-Y" "WALKING_UPSTAIRS" 8 -0.656372748270463
"FourierTransformedBodyAccJerk-meanFreq-Y" "WALKING_UPSTAIRS" 11 -0.827968690443038
"FourierTransformedBodyAccJerk-meanFreq-Y" "WALKING_UPSTAIRS" 14 -0.974509466835443
"FourierTransformedBodyAccJerk-meanFreq-Y" "WALKING_DOWNSTAIRS" 14 -0.371736268663934
"FourierTransformedBodyAccJerk-meanFreq-Y" "WALKING_DOWNSTAIRS" 15 -0.81076538152439
"FourierTransformedBodyAccJerk-meanFreq-Y" "WALKING_DOWNSTAIRS" 16 -0.800672725330601
"FourierTransformedBodyAccJerk-meanFreq-Y" "WALKING_DOWNSTAIRS" 17 -0.989223344583333
"FourierTransformedBodyAccJerk-meanFreq-Y" "SITTING" 17 -0.777651865
"FourierTransformedBodyAccJerk-meanFreq-Y" "SITTING" 19 -0.783513106019444
"FourierTransformedBodyAccJerk-meanFreq-Y" "SITTING" 21 -0.789548620418382
"FourierTransformedBodyAccJerk-meanFreq-Y" "SITTING" 22 -0.80382481030303
"FourierTransformedBodyAccJerk-meanFreq-Y" "STANDING" 22 -0.681067472113821
"FourierTransformedBodyAccJerk-meanFreq-Y" "STANDING" 23 -0.700742531647849
"FourierTransformedBodyAccJerk-meanFreq-Y" "STANDING" 25 -0.82737277799511
"FourierTransformedBodyAccJerk-meanFreq-Y" "STANDING" 26 -0.801051597831633
"FourierTransformedBodyAccJerk-meanFreq-Y" "STANDING" 27 -0.981228390384615
"FourierTransformedBodyAccJerk-meanFreq-Y" "LAYING" 27 -0.660769687748658
"FourierTransformedBodyAccJerk-meanFreq-Y" "LAYING" 28 -0.750307707834293
"FourierTransformedBodyAccJerk-meanFreq-Y" "LAYING" 29 -0.807394347558139
"FourierTransformedBodyAccJerk-meanFreq-Y" "LAYING" 30 -0.727343139503916
"FourierTransformedBodyAccJerk-meanFreq-Z" "WALKING" 1 -0.920810495417868
"FourierTransformedBodyAccJerk-meanFreq-Z" "WALKING" 3 -0.92710604457478
"FourierTransformedBodyAccJerk-meanFreq-Z" "WALKING" 5 -0.917975168675497
"FourierTransformedBodyAccJerk-meanFreq-Z" "WALKING" 6 -0.944408155466102
"FourierTransformedBodyAccJerk-meanFreq-Z" "WALKING_UPSTAIRS" 6 -0.813026514831461
"FourierTransformedBodyAccJerk-meanFreq-Z" "WALKING_UPSTAIRS" 7 -0.922410207272727
"FourierTransformedBodyAccJerk-meanFreq-Z" "WALKING_UPSTAIRS" 8 -0.914168149078292
"FourierTransformedBodyAccJerk-meanFreq-Z" "WALKING_UPSTAIRS" 11 -0.935912629683544
"FourierTransformedBodyAccJerk-meanFreq-Z" "WALKING_UPSTAIRS" 14 -0.988711004050633
"FourierTransformedBodyAccJerk-meanFreq-Z" "WALKING_DOWNSTAIRS" 14 -0.927872667295082
"FourierTransformedBodyAccJerk-meanFreq-Z" "WALKING_DOWNSTAIRS" 15 -0.939676214817073
"FourierTransformedBodyAccJerk-meanFreq-Z" "WALKING_DOWNSTAIRS" 16 -0.952603325491803
"FourierTransformedBodyAccJerk-meanFreq-Z" "WALKING_DOWNSTAIRS" 17 -0.994527064791667
"FourierTransformedBodyAccJerk-meanFreq-Z" "SITTING" 17 -0.930328661896875
"FourierTransformedBodyAccJerk-meanFreq-Z" "SITTING" 19 -0.909386136638889
"FourierTransformedBodyAccJerk-meanFreq-Z" "SITTING" 21 -0.950131765686275
"FourierTransformedBodyAccJerk-meanFreq-Z" "SITTING" 22 -0.944214841313131
"FourierTransformedBodyAccJerk-meanFreq-Z" "STANDING" 22 -0.912278089674797
"FourierTransformedBodyAccJerk-meanFreq-Z" "STANDING" 23 -0.927371895430107
"FourierTransformedBodyAccJerk-meanFreq-Z" "STANDING" 25 -0.926469790188264
"FourierTransformedBodyAccJerk-meanFreq-Z" "STANDING" 26 -0.945824711352041
"FourierTransformedBodyAccJerk-meanFreq-Z" "STANDING" 27 -0.994171745
"FourierTransformedBodyAccJerk-meanFreq-Z" "LAYING" 27 -0.943471378288591
"FourierTransformedBodyAccJerk-meanFreq-Z" "LAYING" 28 -0.936900770837696
"FourierTransformedBodyAccJerk-meanFreq-Z" "LAYING" 29 -0.936996607767442
"FourierTransformedBodyAccJerk-meanFreq-Z" "LAYING" 30 -0.923292088169713
"FourierTransformedBodyGyro-mean-X" "WALKING" 1 -0.901976797867435
"FourierTransformedBodyGyro-mean-X" "WALKING" 3 -0.981384292375367
"FourierTransformedBodyGyro-mean-X" "WALKING" 5 -0.973939320298013
"FourierTransformedBodyGyro-mean-X" "WALKING" 6 -0.964038539067797
"FourierTransformedBodyGyro-mean-X" "WALKING_UPSTAIRS" 6 -0.88800068988764
"FourierTransformedBodyGyro-mean-X" "WALKING_UPSTAIRS" 7 -0.923789851233766
"FourierTransformedBodyGyro-mean-X" "WALKING_UPSTAIRS" 8 -0.9134507786121
"FourierTransformedBodyGyro-mean-X" "WALKING_UPSTAIRS" 11 -0.986516680886076
"FourierTransformedBodyGyro-mean-X" "WALKING_UPSTAIRS" 14 -0.999179697088608
"FourierTransformedBodyGyro-mean-X" "WALKING_DOWNSTAIRS" 14 -0.917591761721312
"FourierTransformedBodyGyro-mean-X" "WALKING_DOWNSTAIRS" 15 -0.978569267103659
"FourierTransformedBodyGyro-mean-X" "WALKING_DOWNSTAIRS" 16 -0.97828086715847
"FourierTransformedBodyGyro-mean-X" "WALKING_DOWNSTAIRS" 17 -0.999831113333333
"FourierTransformedBodyGyro-mean-X" "SITTING" 17 -0.97654304165625
"FourierTransformedBodyGyro-mean-X" "SITTING" 19 -0.892501404013889
"FourierTransformedBodyGyro-mean-X" "SITTING" 21 -0.963096223014706
"FourierTransformedBodyGyro-mean-X" "SITTING" 22 -0.98201684959596
"FourierTransformedBodyGyro-mean-X" "STANDING" 22 -0.961195125609756
"FourierTransformedBodyGyro-mean-X" "STANDING" 23 -0.89227863294328
"FourierTransformedBodyGyro-mean-X" "STANDING" 25 -0.991050927530562
"FourierTransformedBodyGyro-mean-X" "STANDING" 26 -0.978767200994898
"FourierTransformedBodyGyro-mean-X" "STANDING" 27 -0.999878055897436
"FourierTransformedBodyGyro-mean-X" "LAYING" 27 -0.954763705815436
"FourierTransformedBodyGyro-mean-X" "LAYING" 28 -0.967861458115183
"FourierTransformedBodyGyro-mean-X" "LAYING" 29 -0.977046057674419
"FourierTransformedBodyGyro-mean-X" "LAYING" 30 -0.961560805718016
"FourierTransformedBodyGyro-mean-Y" "WALKING" 1 -0.897317935201729
"FourierTransformedBodyGyro-mean-Y" "WALKING" 3 -0.978537982082111
"FourierTransformedBodyGyro-mean-Y" "WALKING" 5 -0.968404083509934
"FourierTransformedBodyGyro-mean-Y" "WALKING" 6 -0.971725828177966
"FourierTransformedBodyGyro-mean-Y" "WALKING_UPSTAIRS" 6 -0.827377504719101
"FourierTransformedBodyGyro-mean-Y" "WALKING_UPSTAIRS" 7 -0.906686801006494
"FourierTransformedBodyGyro-mean-Y" "WALKING_UPSTAIRS" 8 -0.90255099277758
"FourierTransformedBodyGyro-mean-Y" "WALKING_UPSTAIRS" 11 -0.981630221234177
"FourierTransformedBodyGyro-mean-Y" "WALKING_UPSTAIRS" 14 -0.998784345316456
"FourierTransformedBodyGyro-mean-Y" "WALKING_DOWNSTAIRS" 14 -0.900244647418033
"FourierTransformedBodyGyro-mean-Y" "WALKING_DOWNSTAIRS" 15 -0.973519294420732
"FourierTransformedBodyGyro-mean-Y" "WALKING_DOWNSTAIRS" 16 -0.979882255300547
"FourierTransformedBodyGyro-mean-Y" "WALKING_DOWNSTAIRS" 17 -0.99971327375
"FourierTransformedBodyGyro-mean-Y" "SITTING" 17 -0.97213922759375
"FourierTransformedBodyGyro-mean-Y" "SITTING" 19 -0.895816706166667
"FourierTransformedBodyGyro-mean-Y" "SITTING" 21 -0.963649636764706
"FourierTransformedBodyGyro-mean-Y" "SITTING" 22 -0.983990273939394
"FourierTransformedBodyGyro-mean-Y" "STANDING" 22 -0.953468644227642
"FourierTransformedBodyGyro-mean-Y" "STANDING" 23 -0.854574462026882
"FourierTransformedBodyGyro-mean-Y" "STANDING" 25 -0.988290540904646
"FourierTransformedBodyGyro-mean-Y" "STANDING" 26 -0.97526550872449
"FourierTransformedBodyGyro-mean-Y" "STANDING" 27 -0.99980579025641
"FourierTransformedBodyGyro-mean-Y" "LAYING" 27 -0.960469140838926
"FourierTransformedBodyGyro-mean-Y" "LAYING" 28 -0.964752825026178
"FourierTransformedBodyGyro-mean-Y" "LAYING" 29 -0.972505510465116
"FourierTransformedBodyGyro-mean-Y" "LAYING" 30 -0.954003065274151
"FourierTransformedBodyGyro-mean-Z" "WALKING" 1 -0.948376111354467
"FourierTransformedBodyGyro-mean-Z" "WALKING" 3 -0.989069888064516
"FourierTransformedBodyGyro-mean-Z" "WALKING" 5 -0.98569795076159
"FourierTransformedBodyGyro-mean-Z" "WALKING" 6 -0.986585402754237
"FourierTransformedBodyGyro-mean-Z" "WALKING_UPSTAIRS" 6 -0.916428218820225
"FourierTransformedBodyGyro-mean-Z" "WALKING_UPSTAIRS" 7 -0.974346638019481
"FourierTransformedBodyGyro-mean-Z" "WALKING_UPSTAIRS" 8 -0.949720205135231
"FourierTransformedBodyGyro-mean-Z" "WALKING_UPSTAIRS" 11 -0.985176654240506
"FourierTransformedBodyGyro-mean-Z" "WALKING_UPSTAIRS" 14 -0.999033328227848
"FourierTransformedBodyGyro-mean-Z" "WALKING_DOWNSTAIRS" 14 -0.930073754668852
"FourierTransformedBodyGyro-mean-Z" "WALKING_DOWNSTAIRS" 15 -0.97952011222561
"FourierTransformedBodyGyro-mean-Z" "WALKING_DOWNSTAIRS" 16 -0.992462319289617
"FourierTransformedBodyGyro-mean-Z" "WALKING_DOWNSTAIRS" 17 -0.999829615833333
"FourierTransformedBodyGyro-mean-Z" "SITTING" 17 -0.98324822940625
"FourierTransformedBodyGyro-mean-Z" "SITTING" 19 -0.957687860083333
"FourierTransformedBodyGyro-mean-Z" "SITTING" 21 -0.986199892426471
"FourierTransformedBodyGyro-mean-Z" "SITTING" 22 -0.991966154545455
"FourierTransformedBodyGyro-mean-Z" "STANDING" 22 -0.975935967479675
"FourierTransformedBodyGyro-mean-Z" "STANDING" 23 -0.934441072043011
"FourierTransformedBodyGyro-mean-Z" "STANDING" 25 -0.989187056699267
"FourierTransformedBodyGyro-mean-Z" "STANDING" 26 -0.987980351479592
"FourierTransformedBodyGyro-mean-Z" "STANDING" 27 -0.999778758205128
"FourierTransformedBodyGyro-mean-Z" "LAYING" 27 -0.985498129026846
"FourierTransformedBodyGyro-mean-Z" "LAYING" 28 -0.984218855968586
"FourierTransformedBodyGyro-mean-Z" "LAYING" 29 -0.979391930639535
"FourierTransformedBodyGyro-mean-Z" "LAYING" 30 -0.964395254490862
"FourierTransformedBodyGyro-std-X" "WALKING" 1 -0.75381596443804
"FourierTransformedBodyGyro-std-X" "WALKING" 3 -0.951128160381232
"FourierTransformedBodyGyro-std-X" "WALKING" 5 -0.930596182350993
"FourierTransformedBodyGyro-std-X" "WALKING" 6 -0.940829153050847
"FourierTransformedBodyGyro-std-X" "WALKING_UPSTAIRS" 6 -0.761043986067416
"FourierTransformedBodyGyro-std-X" "WALKING_UPSTAIRS" 7 -0.923037207305195
"FourierTransformedBodyGyro-std-X" "WALKING_UPSTAIRS" 8 -0.820417940676157
"FourierTransformedBodyGyro-std-X" "WALKING_UPSTAIRS" 11 -0.900574261550633
"FourierTransformedBodyGyro-std-X" "WALKING_UPSTAIRS" 14 -0.997094670506329
"FourierTransformedBodyGyro-std-X" "WALKING_DOWNSTAIRS" 14 -0.469440662096311
"FourierTransformedBodyGyro-std-X" "WALKING_DOWNSTAIRS" 15 -0.894405342103659
"FourierTransformedBodyGyro-std-X" "WALKING_DOWNSTAIRS" 16 -0.961303592595628
"FourierTransformedBodyGyro-std-X" "WALKING_DOWNSTAIRS" 17 -0.999603415833333
"FourierTransformedBodyGyro-std-X" "SITTING" 17 -0.93638655065625
"FourierTransformedBodyGyro-std-X" "SITTING" 19 -0.853472254536111
"FourierTransformedBodyGyro-std-X" "SITTING" 21 -0.943926771397059
"FourierTransformedBodyGyro-std-X" "SITTING" 22 -0.963918472626263
"FourierTransformedBodyGyro-std-X" "STANDING" 22 -0.926037482926829
"FourierTransformedBodyGyro-std-X" "STANDING" 23 -0.818870311930108
"FourierTransformedBodyGyro-std-X" "STANDING" 25 -0.93347834193154
"FourierTransformedBodyGyro-std-X" "STANDING" 26 -0.962502630484694
"FourierTransformedBodyGyro-std-X" "STANDING" 27 -0.999700478589744
"FourierTransformedBodyGyro-std-X" "LAYING" 27 -0.948724967080537
"FourierTransformedBodyGyro-std-X" "LAYING" 28 -0.928065161884817
"FourierTransformedBodyGyro-std-X" "LAYING" 29 -0.817683887848837
"FourierTransformedBodyGyro-std-X" "LAYING" 30 -0.76988577305483
"FourierTransformedBodyGyro-std-Y" "WALKING" 1 -0.894016472939481
"FourierTransformedBodyGyro-std-Y" "WALKING" 3 -0.982645850527859
"FourierTransformedBodyGyro-std-Y" "WALKING" 5 -0.959993136688742
"FourierTransformedBodyGyro-std-Y" "WALKING" 6 -0.972932286313559
"FourierTransformedBodyGyro-std-Y" "WALKING_UPSTAIRS" 6 -0.748116587977528
"FourierTransformedBodyGyro-std-Y" "WALKING_UPSTAIRS" 7 -0.900866370162338
"FourierTransformedBodyGyro-std-Y" "WALKING_UPSTAIRS" 8 -0.914046517615658
"FourierTransformedBodyGyro-std-Y" "WALKING_UPSTAIRS" 11 -0.990578832531646
"FourierTransformedBodyGyro-std-Y" "WALKING_UPSTAIRS" 14 -0.999463431898734
"FourierTransformedBodyGyro-std-Y" "WALKING_DOWNSTAIRS" 14 -0.939232124713115
"FourierTransformedBodyGyro-std-Y" "WALKING_DOWNSTAIRS" 15 -0.986646152042683
"FourierTransformedBodyGyro-std-Y" "WALKING_DOWNSTAIRS" 16 -0.98524539147541
"FourierTransformedBodyGyro-std-Y" "WALKING_DOWNSTAIRS" 17 -0.999939508958333
"FourierTransformedBodyGyro-std-Y" "SITTING" 17 -0.96083042590625
"FourierTransformedBodyGyro-std-Y" "SITTING" 19 -0.90649598405
"FourierTransformedBodyGyro-std-Y" "SITTING" 21 -0.962713236544118
"FourierTransformedBodyGyro-std-Y" "SITTING" 22 -0.991172896464646
"FourierTransformedBodyGyro-std-Y" "STANDING" 22 -0.978049731219512
"FourierTransformedBodyGyro-std-Y" "STANDING" 23 -0.737390767937634
"FourierTransformedBodyGyro-std-Y" "STANDING" 25 -0.994869516454768
"FourierTransformedBodyGyro-std-Y" "STANDING" 26 -0.974965352091837
"FourierTransformedBodyGyro-std-Y" "STANDING" 27 -0.999966689871795
"FourierTransformedBodyGyro-std-Y" "LAYING" 27 -0.968198953221477
"FourierTransformedBodyGyro-std-Y" "LAYING" 28 -0.975359264685864
"FourierTransformedBodyGyro-std-Y" "LAYING" 29 -0.990332593982558
"FourierTransformedBodyGyro-std-Y" "LAYING" 30 -0.978146077180157
"FourierTransformedBodyGyro-std-Z" "WALKING" 1 -0.935054841757925
"FourierTransformedBodyGyro-std-Z" "WALKING" 3 -0.98892892143695
"FourierTransformedBodyGyro-std-Z" "WALKING" 5 -0.983638060993377
"FourierTransformedBodyGyro-std-Z" "WALKING" 6 -0.977056291779661
"FourierTransformedBodyGyro-std-Z" "WALKING_UPSTAIRS" 6 -0.933771161011236
"FourierTransformedBodyGyro-std-Z" "WALKING_UPSTAIRS" 7 -0.947595609577922
"FourierTransformedBodyGyro-std-Z" "WALKING_UPSTAIRS" 8 -0.944309950604982
"FourierTransformedBodyGyro-std-Z" "WALKING_UPSTAIRS" 11 -0.992183729556962
"FourierTransformedBodyGyro-std-Z" "WALKING_UPSTAIRS" 14 -0.999250700126582
"FourierTransformedBodyGyro-std-Z" "WALKING_DOWNSTAIRS" 14 -0.954813466803279
"FourierTransformedBodyGyro-std-Z" "WALKING_DOWNSTAIRS" 15 -0.986992394695122
"FourierTransformedBodyGyro-std-Z" "WALKING_DOWNSTAIRS" 16 -0.986490314153005
"FourierTransformedBodyGyro-std-Z" "WALKING_DOWNSTAIRS" 17 -0.999837936875
"FourierTransformedBodyGyro-std-Z" "SITTING" 17 -0.98619434596875
"FourierTransformedBodyGyro-std-Z" "SITTING" 19 -0.924350142661111
"FourierTransformedBodyGyro-std-Z" "SITTING" 21 -0.976727455637255
"FourierTransformedBodyGyro-std-Z" "SITTING" 22 -0.988164870858586
"FourierTransformedBodyGyro-std-Z" "STANDING" 22 -0.969719055853659
"FourierTransformedBodyGyro-std-Z" "STANDING" 23 -0.939428057473118
"FourierTransformedBodyGyro-std-Z" "STANDING" 25 -0.994798291173594
"FourierTransformedBodyGyro-std-Z" "STANDING" 26 -0.986323570688776
"FourierTransformedBodyGyro-std-Z" "STANDING" 27 -0.999943464230769
"FourierTransformedBodyGyro-std-Z" "LAYING" 27 -0.967853573624161
"FourierTransformedBodyGyro-std-Z" "LAYING" 28 -0.98053929591623
"FourierTransformedBodyGyro-std-Z" "LAYING" 29 -0.988165836569768
"FourierTransformedBodyGyro-std-Z" "LAYING" 30 -0.975109158381201
"FourierTransformedBodyGyro-meanFreq-X" "WALKING" 1 -0.510312610176945
"FourierTransformedBodyGyro-meanFreq-X" "WALKING" 3 -0.589603924234604
"FourierTransformedBodyGyro-meanFreq-X" "WALKING" 5 -0.530359604190397
"FourierTransformedBodyGyro-meanFreq-X" "WALKING" 6 -0.642594296220356
"FourierTransformedBodyGyro-meanFreq-X" "WALKING_UPSTAIRS" 6 -0.13620861752809
"FourierTransformedBodyGyro-meanFreq-X" "WALKING_UPSTAIRS" 7 -0.523421876136364
"FourierTransformedBodyGyro-meanFreq-X" "WALKING_UPSTAIRS" 8 -0.566755608349929
"FourierTransformedBodyGyro-meanFreq-X" "WALKING_UPSTAIRS" 11 -0.61113147297
"FourierTransformedBodyGyro-meanFreq-X" "WALKING_UPSTAIRS" 14 -0.94834964164557
"FourierTransformedBodyGyro-meanFreq-X" "WALKING_DOWNSTAIRS" 14 -0.309693759752459
"FourierTransformedBodyGyro-meanFreq-X" "WALKING_DOWNSTAIRS" 15 -0.552883219002134
"FourierTransformedBodyGyro-meanFreq-X" "WALKING_DOWNSTAIRS" 16 -0.66546354270082
"FourierTransformedBodyGyro-meanFreq-X" "WALKING_DOWNSTAIRS" 17 -0.97708949125
"FourierTransformedBodyGyro-meanFreq-X" "SITTING" 17 -0.578635817704688
"FourierTransformedBodyGyro-meanFreq-X" "SITTING" 19 -0.6091861077375
"FourierTransformedBodyGyro-meanFreq-X" "SITTING" 21 -0.67025730825
"FourierTransformedBodyGyro-meanFreq-X" "SITTING" 22 -0.694625559528283
"FourierTransformedBodyGyro-meanFreq-X" "STANDING" 22 -0.503079699541463
"FourierTransformedBodyGyro-meanFreq-X" "STANDING" 23 -0.575294672095699
"FourierTransformedBodyGyro-meanFreq-X" "STANDING" 25 -0.664142862828362
"FourierTransformedBodyGyro-meanFreq-X" "STANDING" 26 -0.62020388346148
"FourierTransformedBodyGyro-meanFreq-X" "STANDING" 27 -0.975858465
"FourierTransformedBodyGyro-meanFreq-X" "LAYING" 27 -0.605611068450671
"FourierTransformedBodyGyro-meanFreq-X" "LAYING" 28 -0.634809105784031
"FourierTransformedBodyGyro-meanFreq-X" "LAYING" 29 -0.5877597336625
"FourierTransformedBodyGyro-meanFreq-X" "LAYING" 30 -0.578673222813838
"FourierTransformedBodyGyro-meanFreq-Y" "WALKING" 1 -0.711653384633141
"FourierTransformedBodyGyro-meanFreq-Y" "WALKING" 3 -0.766987866744868
"FourierTransformedBodyGyro-meanFreq-Y" "WALKING" 5 -0.69930253532947
"FourierTransformedBodyGyro-meanFreq-Y" "WALKING" 6 -0.752033569561017
"FourierTransformedBodyGyro-meanFreq-Y" "WALKING_UPSTAIRS" 6 -0.470545400011236
"FourierTransformedBodyGyro-meanFreq-Y" "WALKING_UPSTAIRS" 7 -0.69567595447864
"FourierTransformedBodyGyro-meanFreq-Y" "WALKING_UPSTAIRS" 8 -0.757895914355872
"FourierTransformedBodyGyro-meanFreq-Y" "WALKING_UPSTAIRS" 11 -0.774637335601266
"FourierTransformedBodyGyro-meanFreq-Y" "WALKING_UPSTAIRS" 14 -0.954022696835443
"FourierTransformedBodyGyro-meanFreq-Y" "WALKING_DOWNSTAIRS" 14 -0.580061191759016
"FourierTransformedBodyGyro-meanFreq-Y" "WALKING_DOWNSTAIRS" 15 -0.734726751068232
"FourierTransformedBodyGyro-meanFreq-Y" "WALKING_DOWNSTAIRS" 16 -0.792226685991803
"FourierTransformedBodyGyro-meanFreq-Y" "WALKING_DOWNSTAIRS" 17 -0.976732692916667
"FourierTransformedBodyGyro-meanFreq-Y" "SITTING" 17 -0.755387606721875
"FourierTransformedBodyGyro-meanFreq-Y" "SITTING" 19 -0.788918522136111
"FourierTransformedBodyGyro-meanFreq-Y" "SITTING" 21 -0.786072743168628
"FourierTransformedBodyGyro-meanFreq-Y" "SITTING" 22 -0.796457890409091
"FourierTransformedBodyGyro-meanFreq-Y" "STANDING" 22 -0.674982899796748
"FourierTransformedBodyGyro-meanFreq-Y" "STANDING" 23 -0.760340205484543
"FourierTransformedBodyGyro-meanFreq-Y" "STANDING" 25 -0.776110357124694
"FourierTransformedBodyGyro-meanFreq-Y" "STANDING" 26 -0.759976000772959
"FourierTransformedBodyGyro-meanFreq-Y" "STANDING" 27 -0.977940915769231
"FourierTransformedBodyGyro-meanFreq-Y" "LAYING" 27 -0.76948333309396
"FourierTransformedBodyGyro-meanFreq-Y" "LAYING" 28 -0.785730006570681
"FourierTransformedBodyGyro-meanFreq-Y" "LAYING" 29 -0.724979614194767
"FourierTransformedBodyGyro-meanFreq-Y" "LAYING" 30 -0.760528365483029
"FourierTransformedBodyGyro-meanFreq-Z" "WALKING" 1 -0.84658397989049
"FourierTransformedBodyGyro-meanFreq-Z" "WALKING" 3 -0.895825152140762
"FourierTransformedBodyGyro-meanFreq-Z" "WALKING" 5 -0.883318439735099
"FourierTransformedBodyGyro-meanFreq-Z" "WALKING" 6 -0.897775940127119
"FourierTransformedBodyGyro-meanFreq-Z" "WALKING_UPSTAIRS" 6 -0.770745078940449
"FourierTransformedBodyGyro-meanFreq-Z" "WALKING_UPSTAIRS" 7 -0.869574693831169
"FourierTransformedBodyGyro-meanFreq-Z" "WALKING_UPSTAIRS" 8 -0.861009474733096
"FourierTransformedBodyGyro-meanFreq-Z" "WALKING_UPSTAIRS" 11 -0.895286550727848
"FourierTransformedBodyGyro-meanFreq-Z" "WALKING_UPSTAIRS" 14 -0.977283355949367
"FourierTransformedBodyGyro-meanFreq-Z" "WALKING_DOWNSTAIRS" 14 -0.852018182008197
"FourierTransformedBodyGyro-meanFreq-Z" "WALKING_DOWNSTAIRS" 15 -0.896509851768293
"FourierTransformedBodyGyro-meanFreq-Z" "WALKING_DOWNSTAIRS" 16 -0.917001737896175
"FourierTransformedBodyGyro-meanFreq-Z" "WALKING_DOWNSTAIRS" 17 -0.986207626875
"FourierTransformedBodyGyro-meanFreq-Z" "SITTING" 17 -0.9102185695625
"FourierTransformedBodyGyro-meanFreq-Z" "SITTING" 19 -0.867234680755556
"FourierTransformedBodyGyro-meanFreq-Z" "SITTING" 21 -0.907981660428921
"FourierTransformedBodyGyro-meanFreq-Z" "SITTING" 22 -0.884811222878788
"FourierTransformedBodyGyro-meanFreq-Z" "STANDING" 22 -0.828252576585366
"FourierTransformedBodyGyro-meanFreq-Z" "STANDING" 23 -0.87476101861828
"FourierTransformedBodyGyro-meanFreq-Z" "STANDING" 25 -0.895916207104645
"FourierTransformedBodyGyro-meanFreq-Z" "STANDING" 26 -0.903202571357143
"FourierTransformedBodyGyro-meanFreq-Z" "STANDING" 27 -0.976327739358974
"FourierTransformedBodyGyro-meanFreq-Z" "LAYING" 27 -0.899354550671141
"FourierTransformedBodyGyro-meanFreq-Z" "LAYING" 28 -0.906511540287958
"FourierTransformedBodyGyro-meanFreq-Z" "LAYING" 29 -0.906386412238372
"FourierTransformedBodyGyro-meanFreq-Z" "LAYING" 30 -0.911070180208877
"FourierTransformedBodyAccMag-mean" "WALKING" 1 -0.885549607172911
"FourierTransformedBodyAccMag-mean" "WALKING" 3 -0.927849926480938
